complaint_id,date,complaint_text,department,sentiment,city,priority_level,resolution_days,is_repeat_complaint,submission_channel,cleaned_text,processed_text,lemmatized_text,token_count,has_urgent_word,exclamation_count
CMP02122,2022-02-26,Entire road is waterlogged after rain due to blocked drains. Vehicles getting stuck daily.,Roads,Neutral,Kolkata,2,28,0,walk-in,entire road is waterlogged after rain due to blocked drains vehicles getting stuck daily,entire road waterlogged rain due blocked drains vehicles getting stuck daily,entire road waterlogged rain due blocked drain vehicle getting stuck daily,14,0,0
CMP02123,2022-08-22,Road cave-in near school gate is very dangerous for children. Needs immediate attention.,Roads,Negative,Kolkata,4,12,0,app,road cave in near school gate is very dangerous for children needs immediate attention,road cave near school gate dangerous children needs immediate attention,road cave near school gate dangerous child need immediate attention,14,1,0
CMP02124,2023-11-21,Garbage dump near our society is overflowing. Rodents and mosquitoes breeding rapidly.,Sanitation,Negative,Mumbai,3,14,0,walk-in,garbage dump near our society is overflowing rodents and mosquitoes breeding rapidly,garbage dump near society overflowing rodents mosquitoes breeding rapidly,garbage dump near society overflowing rodent mosquito breeding rapidly,12,0,0
CMP02125,2022-11-03,There is no water supply in our area for the past 22 days. Residents are suffering badly.,Water,Negative,Delhi,4,13,0,walk-in,there is no water supply in our area for the past days residents are suffering badly,no water supply area past days residents suffering badly,no water supply area past day resident suffering badly,16,0,0
CMP02126,2023-04-16,Speed breakers on Anna Salai are unmarked and causing serious accidents at night.,Roads,Neutral,Delhi,2,30,1,walk-in,speed breakers on anna salai are unmarked and causing serious accidents at night,speed breakers anna salai unmarked causing serious accidents night,speed breaker anna salai unmarked causing serious accident night,13,0,0
CMP02127,2023-03-09,Metro station lift not working for 17 weeks. Elderly and disabled unable to use.,Transport,Neutral,Hyderabad,2,17,0,phone,metro station lift not working for weeks elderly and disabled unable to use,metro station lift not working weeks elderly disabled unable use,metro station lift not working week elderly disabled unable use,13,0,0
CMP02128,2023-04-30,Bus frequency on route 15C reduced drastically. Commuters waiting 28 hours daily.,Transport,Neutral,Pune,2,22,0,walk-in,bus frequency on route c reduced drastically commuters waiting hours daily,bus frequency route c reduced drastically commuters waiting hours daily,bus frequency route c reduced drastically commuter waiting hour daily,11,0,0
CMP02129,2022-06-26,The water coming from the tap is extremely dirty and has a foul smell. Children are falling sick.,Water,Critical/Urgent,Chennai,5,3,0,phone,the water coming from the tap is extremely dirty and has a foul smell children are falling sick,water coming tap extremely dirty foul smell children falling sick,water coming tap extremely dirty foul smell child falling sick,18,0,0
CMP02130,2023-05-24,Road cave-in near school gate is very dangerous for children. Needs immediate attention.,Roads,Negative,Delhi,3,15,0,app,road cave in near school gate is very dangerous for children needs immediate attention,road cave near school gate dangerous children needs immediate attention,road cave near school gate dangerous child need immediate attention,14,1,0
CMP02131,2023-08-10,Open defecation happening near children playground due to no public toilet facility.,Sanitation,Neutral,Chennai,2,29,0,phone,open defecation happening near children playground due to no public toilet facility,open defecation happening near children playground due no public toilet facility,open defecation happening near child playground due no public toilet facility,12,0,0
CMP02132,2023-01-23,Speed breakers on Park Street are unmarked and causing serious accidents at night.,Roads,Neutral,Delhi,2,27,0,app,speed breakers on park street are unmarked and causing serious accidents at night,speed breakers park street unmarked causing serious accidents night,speed breaker park street unmarked causing serious accident night,13,0,0
CMP02133,2022-03-06,Long waiting queues at government hospital. Patients waiting since morning without help.,Healthcare,Negative,Bengaluru,4,1,0,phone,long waiting queues at government hospital patients waiting since morning without help,long waiting queues government hospital patients waiting since morning without help,long waiting queue government hospital patient waiting since morning without help,12,0,0
CMP02134,2022-06-28,Metro station lift not working for 22 weeks. Elderly and disabled unable to use.,Transport,Neutral,Mumbai,2,26,0,phone,metro station lift not working for weeks elderly and disabled unable to use,metro station lift not working weeks elderly disabled unable use,metro station lift not working week elderly disabled unable use,13,0,0
CMP02135,2023-05-04,Road on MG Road has huge potholes for months. Two-wheeler accidents happening daily.,Roads,Neutral,Mumbai,2,17,1,online,road on mg road has huge potholes for months two wheeler accidents happening daily,road mg road huge potholes months two wheeler accidents happening daily,road mg road huge pothole month two wheeler accident happening daily,14,0,0
CMP02136,2022-08-16,Road markings completely faded. No lane discipline possible causing accidents.,Roads,Negative,Kolkata,4,33,0,app,road markings completely faded no lane discipline possible causing accidents,road markings completely faded no lane discipline possible causing accidents,road marking completely faded no lane discipline possible causing accident,10,0,0
CMP02137,2022-03-26,Power fluctuation is destroying our appliances. This is causing huge financial loss to us.,Electricity,Neutral,Kolkata,2,42,0,walk-in,power fluctuation is destroying our appliances this is causing huge financial loss to us,power fluctuation destroying appliances causing huge financial loss us,power fluctuation destroying appliance causing huge financial loss u,14,0,0
CMP02138,2022-08-28,Entire road is waterlogged after rain due to blocked drains. Vehicles getting stuck daily.,Roads,Neutral,Ahmedabad,2,36,0,app,entire road is waterlogged after rain due to blocked drains vehicles getting stuck daily,entire road waterlogged rain due blocked drains vehicles getting stuck daily,entire road waterlogged rain due blocked drain vehicle getting stuck daily,14,0,0
CMP02139,2023-06-14,No female doctor available at health center. Women patients feel extremely uncomfortable.,Healthcare,Critical/Urgent,Bengaluru,5,1,0,walk-in,no female doctor available at health center women patients feel extremely uncomfortable,no female doctor available health center women patients feel extremely uncomfortable,no female doctor available health center woman patient feel extremely uncomfortable,12,0,0
CMP02140,2022-12-09,Public toilet near our area is extremely dirty and not maintained. Spreading disease.,Sanitation,Critical/Urgent,Bengaluru,5,8,1,online,public toilet near our area is extremely dirty and not maintained spreading disease,public toilet near area extremely dirty not maintained spreading disease,public toilet near area extremely dirty not maintained spreading disease,13,0,0
CMP02141,2022-02-04,Road cave-in near school gate is very dangerous for children. Needs immediate attention.,Roads,Neutral,Pune,2,3,0,phone,road cave in near school gate is very dangerous for children needs immediate attention,road cave near school gate dangerous children needs immediate attention,road cave near school gate dangerous child need immediate attention,14,1,0
CMP02142,2023-05-10,Stray dogs attacking residents due to uncollected garbage attracting them near homes.,Sanitation,Negative,Kolkata,4,43,0,online,stray dogs attacking residents due to uncollected garbage attracting them near homes,stray dogs attacking residents due uncollected garbage attracting near homes,stray dog attacking resident due uncollected garbage attracting near home,12,0,0
CMP02143,2022-07-07,Toilet facility in school completely non-functional. Girl students leaving school early.,Education,Neutral,Delhi,2,27,1,walk-in,toilet facility in school completely non functional girl students leaving school early,toilet facility school completely non functional girl students leaving school early,toilet facility school completely non functional girl student leaving school early,12,0,0
CMP02144,2023-06-09,Bus driver overspeeding dangerously. Narrowly missed accident with school children today.,Transport,Neutral,Kolkata,2,33,1,app,bus driver overspeeding dangerously narrowly missed accident with school children today,bus driver overspeeding dangerously narrowly missed accident school children today,bus driver overspeeding dangerously narrowly missed accident school child today,11,1,0
CMP02145,2022-07-30,Live wire is hanging dangerously on the road. Children are playing nearby. Very urgent!,Electricity,Neutral,Ahmedabad,2,14,0,phone,live wire is hanging dangerously on the road children are playing nearby very urgent,live wire hanging dangerously road children playing nearby urgent,live wire hanging dangerously road child playing nearby urgent,14,1,1
CMP02146,2023-10-15,Long waiting queues at government hospital. Patients waiting since morning without help.,Healthcare,Critical/Urgent,Pune,5,1,0,phone,long waiting queues at government hospital patients waiting since morning without help,long waiting queues government hospital patients waiting since morning without help,long waiting queue government hospital patient waiting since morning without help,12,0,0
CMP02147,2023-12-18,Frequent power outages every day. This is affecting our business and daily life terribly.,Electricity,Negative,Mumbai,4,35,1,walk-in,frequent power outages every day this is affecting our business and daily life terribly,frequent power outages every day affecting business daily life terribly,frequent power outage every day affecting business daily life terribly,14,0,0
CMP02148,2023-02-16,The water tank in our area overflows daily wasting thousands of litres. Nobody is fixing it.,Water,Negative,Delhi,3,37,0,walk-in,the water tank in our area overflows daily wasting thousands of litres nobody is fixing it,water tank area overflows daily wasting thousands litres nobody fixing,water tank area overflow daily wasting thousand litre nobody fixing,16,0,0
CMP02149,2023-05-18,A transformer on Brigade Road exploded yesterday. Still not repaired. Very dangerous situation.,Electricity,Critical/Urgent,Mumbai,5,9,0,walk-in,a transformer on brigade road exploded yesterday still not repaired very dangerous situation,transformer brigade road exploded yesterday still not repaired dangerous situation,transformer brigade road exploded yesterday still not repaired dangerous situation,13,1,0
CMP02150,2022-04-03,Vaccination camp cancelled without notice. Parents came with children from far areas.,Healthcare,Negative,Kolkata,4,1,1,app,vaccination camp cancelled without notice parents came with children from far areas,vaccination camp cancelled without notice parents came children far areas,vaccination camp cancelled without notice parent came child far area,12,0,0
CMP02151,2022-06-11,Bus driver overspeeding dangerously. Narrowly missed accident with school children today.,Transport,Neutral,Bengaluru,2,14,0,online,bus driver overspeeding dangerously narrowly missed accident with school children today,bus driver overspeeding dangerously narrowly missed accident school children today,bus driver overspeeding dangerously narrowly missed accident school child today,11,1,0
CMP02152,2022-04-26,Hospital staff behaving very rudely with poor patients. This is completely unacceptable.,Healthcare,Critical/Urgent,Chennai,5,6,1,walk-in,hospital staff behaving very rudely with poor patients this is completely unacceptable,hospital staff behaving rudely poor patients completely unacceptable,hospital staff behaving rudely poor patient completely unacceptable,12,0,0
CMP02153,2022-07-14,The water tank in our area overflows daily wasting thousands of litres. Nobody is fixing it.,Water,Negative,Bengaluru,4,24,0,phone,the water tank in our area overflows daily wasting thousands of litres nobody is fixing it,water tank area overflows daily wasting thousands litres nobody fixing,water tank area overflow daily wasting thousand litre nobody fixing,16,0,0
CMP02154,2022-02-25,Road cave-in near school gate is very dangerous for children. Needs immediate attention.,Roads,Neutral,Delhi,2,45,0,walk-in,road cave in near school gate is very dangerous for children needs immediate attention,road cave near school gate dangerous children needs immediate attention,road cave near school gate dangerous child need immediate attention,14,1,0
CMP02155,2023-01-31,Medicines not available at government dispensary for 15 weeks. Patients suffering badly.,Healthcare,Critical/Urgent,Ahmedabad,5,5,0,online,medicines not available at government dispensary for weeks patients suffering badly,medicines not available government dispensary weeks patients suffering badly,medicine not available government dispensary week patient suffering badly,11,0,0
CMP02156,2023-11-01,Road on FC Road has huge potholes for months. Two-wheeler accidents happening daily.,Roads,Negative,Mumbai,3,22,0,phone,road on fc road has huge potholes for months two wheeler accidents happening daily,road fc road huge potholes months two wheeler accidents happening daily,road fc road huge pothole month two wheeler accident happening daily,14,0,0
CMP02157,2023-10-08,Garbage not collected for 5 days in our area. Foul smell everywhere. Health risk high.,Sanitation,Negative,Chennai,4,3,1,online,garbage not collected for days in our area foul smell everywhere health risk high,garbage not collected days area foul smell everywhere health risk high,garbage not collected day area foul smell everywhere health risk high,14,0,0
CMP02158,2022-06-13,"Power cut in our area since 18 days. No electricity at all, we cannot survive in this heat.",Electricity,Negative,Ahmedabad,4,10,0,walk-in,power cut in our area since days no electricity at all we cannot survive in this heat,power cut area since days no electricity cannot survive heat,power cut area since day no electricity cannot survive heat,17,0,0
CMP02159,2023-06-24,Auto rickshaws refusing short distance trips and overcharging passengers in our area.,Transport,Neutral,Pune,2,2,0,walk-in,auto rickshaws refusing short distance trips and overcharging passengers in our area,auto rickshaws refusing short distance trips overcharging passengers area,auto rickshaw refusing short distance trip overcharging passenger area,12,0,0
CMP02160,2023-10-09,Live wire is hanging dangerously on the road. Children are playing nearby. Very urgent!,Electricity,Neutral,Chennai,2,6,0,walk-in,live wire is hanging dangerously on the road children are playing nearby very urgent,live wire hanging dangerously road children playing nearby urgent,live wire hanging dangerously road child playing nearby urgent,14,1,1
CMP02161,2022-04-23,Bus frequency on route 303 reduced drastically. Commuters waiting 15 hours daily.,Transport,Positive,Delhi,1,31,1,walk-in,bus frequency on route reduced drastically commuters waiting hours daily,bus frequency route reduced drastically commuters waiting hours daily,bus frequency route reduced drastically commuter waiting hour daily,10,0,0
CMP02162,2022-01-18,"Power cut in our area since 19 days. No electricity at all, we cannot survive in this heat.",Electricity,Critical/Urgent,Hyderabad,5,10,0,walk-in,power cut in our area since days no electricity at all we cannot survive in this heat,power cut area since days no electricity cannot survive heat,power cut area since day no electricity cannot survive heat,17,0,0
CMP02163,2022-10-03,Water pipe has burst on Outer Ring Road and water is flooding the road. Immediate repair needed urgently.,Water,Negative,Hyderabad,4,21,1,phone,water pipe has burst on outer ring road and water is flooding the road immediate repair needed urgently,water pipe burst outer ring road water flooding road immediate repair needed urgently,water pipe burst outer ring road water flooding road immediate repair needed urgently,18,1,0
CMP02164,2022-07-02,No female doctor available at health center. Women patients feel extremely uncomfortable.,Healthcare,Critical/Urgent,Bengaluru,5,5,0,app,no female doctor available at health center women patients feel extremely uncomfortable,no female doctor available health center women patients feel extremely uncomfortable,no female doctor available health center woman patient feel extremely uncomfortable,12,0,0
CMP02165,2022-06-09,Live wire is hanging dangerously on the road. Children are playing nearby. Very urgent!,Electricity,Negative,Hyderabad,3,30,0,phone,live wire is hanging dangerously on the road children are playing nearby very urgent,live wire hanging dangerously road children playing nearby urgent,live wire hanging dangerously road child playing nearby urgent,14,1,1
CMP02166,2023-02-19,Water pipe has burst on Anna Salai and water is flooding the road. Immediate repair needed urgently.,Water,Neutral,Bengaluru,2,16,1,walk-in,water pipe has burst on anna salai and water is flooding the road immediate repair needed urgently,water pipe burst anna salai water flooding road immediate repair needed urgently,water pipe burst anna salai water flooding road immediate repair needed urgently,17,1,0
CMP02167,2022-11-22,Water pipe has burst on Anna Salai and water is flooding the road. Immediate repair needed urgently.,Water,Neutral,Delhi,2,45,0,online,water pipe has burst on anna salai and water is flooding the road immediate repair needed urgently,water pipe burst anna salai water flooding road immediate repair needed urgently,water pipe burst anna salai water flooding road immediate repair needed urgently,17,1,0
CMP02168,2023-01-12,Road construction work started 9 months ago but still incomplete. Causing major traffic.,Roads,Negative,Chennai,4,44,0,phone,road construction work started months ago but still incomplete causing major traffic,road construction work started months ago still incomplete causing major traffic,road construction work started month ago still incomplete causing major traffic,12,0,0
CMP02169,2022-05-02,Toilet facility in school completely non-functional. Girl students leaving school early.,Education,Neutral,Pune,2,37,1,walk-in,toilet facility in school completely non functional girl students leaving school early,toilet facility school completely non functional girl students leaving school early,toilet facility school completely non functional girl student leaving school early,12,0,0
CMP02170,2022-07-22,Live wire is hanging dangerously on the road. Children are playing nearby. Very urgent!,Electricity,Critical/Urgent,Delhi,5,4,1,online,live wire is hanging dangerously on the road children are playing nearby very urgent,live wire hanging dangerously road children playing nearby urgent,live wire hanging dangerously road child playing nearby urgent,14,1,1
CMP02171,2022-10-18,Waste collection vehicle has not come for 27 days. Residents dumping on road.,Sanitation,Neutral,Mumbai,2,9,0,app,waste collection vehicle has not come for days residents dumping on road,waste collection vehicle not come days residents dumping road,waste collection vehicle not come day resident dumping road,12,0,0
CMP02172,2022-09-20,Traffic signal at main junction not working for days causing major accidents daily.,Transport,Neutral,Delhi,2,39,1,phone,traffic signal at main junction not working for days causing major accidents daily,traffic signal main junction not working days causing major accidents daily,traffic signal main junction not working day causing major accident daily,13,0,0
CMP02173,2023-03-03,No electricity for 20 hours during peak summer. Elderly patients are in critical condition.,Electricity,Neutral,Ahmedabad,2,5,1,walk-in,no electricity for hours during peak summer elderly patients are in critical condition,no electricity hours peak summer elderly patients critical condition,no electricity hour peak summer elderly patient critical condition,13,1,0
CMP02174,2023-08-26,Electricity bill is extremely high this month despite less usage. Clear overcharging happening.,Electricity,Critical/Urgent,Hyderabad,5,4,0,walk-in,electricity bill is extremely high this month despite less usage clear overcharging happening,electricity bill extremely high month despite less usage clear overcharging happening,electricity bill extremely high month despite less usage clear overcharging happening,13,0,0
CMP02175,2023-04-07,Toilet facility in school completely non-functional. Girl students leaving school early.,Education,Critical/Urgent,Delhi,5,6,1,online,toilet facility in school completely non functional girl students leaving school early,toilet facility school completely non functional girl students leaving school early,toilet facility school completely non functional girl student leaving school early,12,0,0
CMP02176,2022-02-20,No road repair done after monsoon. Roads are completely broken and damaged beyond repair.,Roads,Neutral,Chennai,2,39,0,online,no road repair done after monsoon roads are completely broken and damaged beyond repair,no road repair done monsoon roads completely broken damaged beyond repair,no road repair done monsoon road completely broken damaged beyond repair,14,0,0
CMP02177,2022-05-10,Road cave-in near school gate is very dangerous for children. Needs immediate attention.,Roads,Negative,Ahmedabad,3,1,0,online,road cave in near school gate is very dangerous for children needs immediate attention,road cave near school gate dangerous children needs immediate attention,road cave near school gate dangerous child need immediate attention,14,1,0
CMP02178,2023-02-13,Water pressure is very low in our building. Third floor gets no water at all.,Water,Neutral,Delhi,2,40,0,app,water pressure is very low in our building third floor gets no water at all,water pressure low building third floor gets no water,water pressure low building third floor get no water,15,0,0
CMP02179,2023-08-01,Hospital staff behaving very rudely with poor patients. This is completely unacceptable.,Healthcare,Critical/Urgent,Mumbai,5,4,0,online,hospital staff behaving very rudely with poor patients this is completely unacceptable,hospital staff behaving rudely poor patients completely unacceptable,hospital staff behaving rudely poor patient completely unacceptable,12,0,0
CMP02180,2023-10-13,Our colony has not received clean drinking water since 18 days. This is unacceptable.,Water,Critical/Urgent,Kolkata,5,3,0,walk-in,our colony has not received clean drinking water since days this is unacceptable,colony not received clean drinking water since days unacceptable,colony not received clean drinking water since day unacceptable,13,0,0
CMP02181,2022-10-31,Vaccination camp cancelled without notice. Parents came with children from far areas.,Healthcare,Negative,Bengaluru,3,22,0,online,vaccination camp cancelled without notice parents came with children from far areas,vaccination camp cancelled without notice parents came children far areas,vaccination camp cancelled without notice parent came child far area,12,0,0
CMP02182,2023-08-07,Auto rickshaws refusing short distance trips and overcharging passengers in our area.,Transport,Negative,Kolkata,3,28,1,online,auto rickshaws refusing short distance trips and overcharging passengers in our area,auto rickshaws refusing short distance trips overcharging passengers area,auto rickshaw refusing short distance trip overcharging passenger area,12,0,0
CMP02183,2023-10-27,Bus driver overspeeding dangerously. Narrowly missed accident with school children today.,Transport,Neutral,Pune,2,26,0,online,bus driver overspeeding dangerously narrowly missed accident with school children today,bus driver overspeeding dangerously narrowly missed accident school children today,bus driver overspeeding dangerously narrowly missed accident school child today,11,1,0
CMP02184,2023-09-23,We have been submitting water shortage complaints for months but no action has been taken.,Water,Negative,Ahmedabad,4,27,0,walk-in,we have been submitting water shortage complaints for months but no action has been taken,submitting water shortage complaints months no action taken,submitting water shortage complaint month no action taken,15,0,0
CMP02185,2022-01-07,Metro station lift not working for 17 weeks. Elderly and disabled unable to use.,Transport,Neutral,Chennai,2,16,0,walk-in,metro station lift not working for weeks elderly and disabled unable to use,metro station lift not working weeks elderly disabled unable use,metro station lift not working week elderly disabled unable use,13,0,0
CMP02186,2022-03-16,No road repair done after monsoon. Roads are completely broken and damaged beyond repair.,Roads,Neutral,Hyderabad,2,31,0,walk-in,no road repair done after monsoon roads are completely broken and damaged beyond repair,no road repair done monsoon roads completely broken damaged beyond repair,no road repair done monsoon road completely broken damaged beyond repair,14,0,0
CMP02187,2022-07-21,There is no water supply in our area for the past 3 days. Residents are suffering badly.,Water,Neutral,Delhi,2,5,1,app,there is no water supply in our area for the past days residents are suffering badly,no water supply area past days residents suffering badly,no water supply area past day resident suffering badly,16,0,0
CMP02188,2022-02-16,Our colony has not received clean drinking water since 15 days. This is unacceptable.,Water,Critical/Urgent,Delhi,5,6,0,phone,our colony has not received clean drinking water since days this is unacceptable,colony not received clean drinking water since days unacceptable,colony not received clean drinking water since day unacceptable,13,0,0
CMP02189,2022-07-14,Traffic signal at main junction not working for days causing major accidents daily.,Transport,Neutral,Chennai,2,12,0,app,traffic signal at main junction not working for days causing major accidents daily,traffic signal main junction not working days causing major accidents daily,traffic signal main junction not working day causing major accident daily,13,0,0
CMP02190,2023-03-18,Road markings completely faded. No lane discipline possible causing accidents.,Roads,Negative,Bengaluru,4,29,1,phone,road markings completely faded no lane discipline possible causing accidents,road markings completely faded no lane discipline possible causing accidents,road marking completely faded no lane discipline possible causing accident,10,0,0
CMP02191,2023-02-28,No drinking water available in government school. Children going thirsty all day.,Education,Critical/Urgent,Pune,5,2,0,walk-in,no drinking water available in government school children going thirsty all day,no drinking water available government school children going thirsty day,no drinking water available government school child going thirsty day,12,0,0
CMP02192,2023-11-05,Government hospital has no doctors available on most days. Patients turned away.,Healthcare,Negative,Delhi,3,35,0,online,government hospital has no doctors available on most days patients turned away,government hospital no doctors available days patients turned away,government hospital no doctor available day patient turned away,12,0,0
CMP02193,2023-07-26,Road construction work started 14 months ago but still incomplete. Causing major traffic.,Roads,Negative,Pune,3,33,0,app,road construction work started months ago but still incomplete causing major traffic,road construction work started months ago still incomplete causing major traffic,road construction work started month ago still incomplete causing major traffic,12,0,0
CMP02194,2022-09-24,No road repair done after monsoon. Roads are completely broken and damaged beyond repair.,Roads,Neutral,Chennai,2,40,1,app,no road repair done after monsoon roads are completely broken and damaged beyond repair,no road repair done monsoon roads completely broken damaged beyond repair,no road repair done monsoon road completely broken damaged beyond repair,14,0,0
CMP02195,2023-04-30,Frequent power outages every day. This is affecting our business and daily life terribly.,Electricity,Neutral,Bengaluru,2,4,0,online,frequent power outages every day this is affecting our business and daily life terribly,frequent power outages every day affecting business daily life terribly,frequent power outage every day affecting business daily life terribly,14,0,0
CMP02196,2022-11-23,No bus shelter on main road stop. Commuters standing in rain and hot sun daily.,Transport,Neutral,Chennai,2,8,0,online,no bus shelter on main road stop commuters standing in rain and hot sun daily,no bus shelter main road stop commuters standing rain hot sun daily,no bus shelter main road stop commuter standing rain hot sun daily,15,0,0
CMP02197,2023-11-29,No drinking water available in government school. Children going thirsty all day.,Education,Negative,Hyderabad,3,38,1,walk-in,no drinking water available in government school children going thirsty all day,no drinking water available government school children going thirsty day,no drinking water available government school child going thirsty day,12,0,0
CMP02198,2023-12-02,Mid-day meal quality very poor. Children falling sick after eating food in school.,Education,Negative,Chennai,4,41,0,walk-in,mid day meal quality very poor children falling sick after eating food in school,mid day meal quality poor children falling sick eating food school,mid day meal quality poor child falling sick eating food school,14,0,0
CMP02199,2022-04-03,Bus frequency on route 42A reduced drastically. Commuters waiting 6 hours daily.,Transport,Negative,Ahmedabad,4,19,1,phone,bus frequency on route a reduced drastically commuters waiting hours daily,bus frequency route reduced drastically commuters waiting hours daily,bus frequency route reduced drastically commuter waiting hour daily,11,0,0
CMP02200,2022-05-16,No drinking water available in government school. Children going thirsty all day.,Education,Critical/Urgent,Hyderabad,5,1,0,walk-in,no drinking water available in government school children going thirsty all day,no drinking water available government school children going thirsty day,no drinking water available government school child going thirsty day,12,0,0
CMP02201,2023-05-15,Speed breakers on MG Road are unmarked and causing serious accidents at night.,Roads,Negative,Bengaluru,4,33,1,online,speed breakers on mg road are unmarked and causing serious accidents at night,speed breakers mg road unmarked causing serious accidents night,speed breaker mg road unmarked causing serious accident night,13,0,0
CMP02202,2023-07-08,Auto rickshaws refusing short distance trips and overcharging passengers in our area.,Transport,Neutral,Chennai,2,15,0,online,auto rickshaws refusing short distance trips and overcharging passengers in our area,auto rickshaws refusing short distance trips overcharging passengers area,auto rickshaw refusing short distance trip overcharging passenger area,12,0,0
CMP02203,2022-12-10,A transformer on FC Road exploded yesterday. Still not repaired. Very dangerous situation.,Electricity,Negative,Chennai,3,36,0,online,a transformer on fc road exploded yesterday still not repaired very dangerous situation,transformer fc road exploded yesterday still not repaired dangerous situation,transformer fc road exploded yesterday still not repaired dangerous situation,13,1,0
CMP02204,2023-11-05,The footpath on main road is encroached by shops. Pedestrians are forced to walk on road.,Roads,Neutral,Mumbai,2,8,1,online,the footpath on main road is encroached by shops pedestrians are forced to walk on road,footpath main road encroached shops pedestrians forced walk road,footpath main road encroached shop pedestrian forced walk road,16,0,0
CMP02205,2022-08-20,Road markings completely faded. No lane discipline possible causing accidents.,Roads,Negative,Kolkata,4,44,0,walk-in,road markings completely faded no lane discipline possible causing accidents,road markings completely faded no lane discipline possible causing accidents,road marking completely faded no lane discipline possible causing accident,10,0,0
CMP02206,2023-12-16,Stray dogs attacking residents due to uncollected garbage attracting them near homes.,Sanitation,Neutral,Bengaluru,2,35,0,phone,stray dogs attacking residents due to uncollected garbage attracting them near homes,stray dogs attacking residents due uncollected garbage attracting near homes,stray dog attacking resident due uncollected garbage attracting near home,12,0,0
CMP02207,2022-03-17,We have been submitting water shortage complaints for months but no action has been taken.,Water,Neutral,Pune,2,16,0,walk-in,we have been submitting water shortage complaints for months but no action has been taken,submitting water shortage complaints months no action taken,submitting water shortage complaint month no action taken,15,0,0
CMP02208,2023-02-22,School admission process very corrupt. Poor families being asked for illegal donations.,Education,Neutral,Delhi,2,16,0,walk-in,school admission process very corrupt poor families being asked for illegal donations,school admission process corrupt poor families asked illegal donations,school admission process corrupt poor family asked illegal donation,12,0,0
CMP02209,2022-03-17,Sewage water is mixing with drinking water supply causing serious health hazards.,Water,Neutral,Chennai,2,2,0,app,sewage water is mixing with drinking water supply causing serious health hazards,sewage water mixing drinking water supply causing serious health hazards,sewage water mixing drinking water supply causing serious health hazard,12,0,0
CMP02210,2022-02-19,Sewage drain open near hospital is a major health hazard. Requires urgent sealing.,Sanitation,Neutral,Pune,2,4,1,phone,sewage drain open near hospital is a major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,13,1,0
CMP02211,2022-02-15,The water tank in our area overflows daily wasting thousands of litres. Nobody is fixing it.,Water,Negative,Delhi,4,34,0,walk-in,the water tank in our area overflows daily wasting thousands of litres nobody is fixing it,water tank area overflows daily wasting thousands litres nobody fixing,water tank area overflow daily wasting thousand litre nobody fixing,16,0,0
CMP02212,2023-08-24,Road on Brigade Road has huge potholes for months. Two-wheeler accidents happening daily.,Roads,Neutral,Bengaluru,2,38,0,phone,road on brigade road has huge potholes for months two wheeler accidents happening daily,road brigade road huge potholes months two wheeler accidents happening daily,road brigade road huge pothole month two wheeler accident happening daily,14,0,0
CMP02213,2022-01-24,Our colony has not received clean drinking water since 22 days. This is unacceptable.,Water,Negative,Chennai,3,22,0,phone,our colony has not received clean drinking water since days this is unacceptable,colony not received clean drinking water since days unacceptable,colony not received clean drinking water since day unacceptable,13,0,0
CMP02214,2023-12-14,School admission process very corrupt. Poor families being asked for illegal donations.,Education,Critical/Urgent,Pune,5,4,0,phone,school admission process very corrupt poor families being asked for illegal donations,school admission process corrupt poor families asked illegal donations,school admission process corrupt poor family asked illegal donation,12,0,0
CMP02215,2022-12-24,Garbage not collected for 3 days in our area. Foul smell everywhere. Health risk high.,Sanitation,Negative,Kolkata,4,19,0,app,garbage not collected for days in our area foul smell everywhere health risk high,garbage not collected days area foul smell everywhere health risk high,garbage not collected day area foul smell everywhere health risk high,14,0,0
CMP02216,2023-07-25,School has not received textbooks yet. Academic year already 22 months in progress.,Education,Negative,Chennai,4,45,0,app,school has not received textbooks yet academic year already months in progress,school not received textbooks yet academic year already months progress,school not received textbook yet academic year already month progress,12,0,0
CMP02217,2022-12-23,Frequent power outages every day. This is affecting our business and daily life terribly.,Electricity,Negative,Pune,4,34,0,app,frequent power outages every day this is affecting our business and daily life terribly,frequent power outages every day affecting business daily life terribly,frequent power outage every day affecting business daily life terribly,14,0,0
CMP02218,2022-06-10,School has not received textbooks yet. Academic year already 26 months in progress.,Education,Critical/Urgent,Delhi,5,10,0,phone,school has not received textbooks yet academic year already months in progress,school not received textbooks yet academic year already months progress,school not received textbook yet academic year already month progress,12,0,0
CMP02219,2023-01-25,We have been submitting water shortage complaints for months but no action has been taken.,Water,Negative,Bengaluru,4,16,1,online,we have been submitting water shortage complaints for months but no action has been taken,submitting water shortage complaints months no action taken,submitting water shortage complaint month no action taken,15,0,0
CMP02220,2022-02-01,Toilet facility in school completely non-functional. Girl students leaving school early.,Education,Critical/Urgent,Kolkata,5,1,0,walk-in,toilet facility in school completely non functional girl students leaving school early,toilet facility school completely non functional girl students leaving school early,toilet facility school completely non functional girl student leaving school early,12,0,0
CMP02221,2022-07-21,Mid-day meal quality very poor. Children falling sick after eating food in school.,Education,Negative,Pune,3,5,0,app,mid day meal quality very poor children falling sick after eating food in school,mid day meal quality poor children falling sick eating food school,mid day meal quality poor child falling sick eating food school,14,0,0
